,category,deadline,funded,goal,phase,progress,project,sponsor,sponsor_page,status,supports
3788,设计,2015-06-21 00:00:00,10144,10000,项目成功,101,蠢萌七小侠  多功能机器人,三角形科技,https://z.jd.com/funderCenter.action?flag=2&id=11310,已筹到,576
3789,设计,2015-06-11 00:00:00,126453,5000,项目成功,2529,云南300年古树普洱熟茶,普洱之家,https://z.jd.com/funderCenter.action?flag=2&id=10411,已筹到,1715
3790,设计,2016-01-08 00:00:00,31488,20000,项目成功,157,七星造物 纯手工锤纹铜茶器,七星造物,https://z.jd.com/funderCenter.action?flag=2&id=33787,已筹到,181
3791,设计,2016-01-08 00:00:00,5379,2000,项目成功,269,国礼钧瓷，茶具私人订制,钧润,https://z.jd.com/funderCenter.action?flag=2&id=33682,已筹到,193
3792,家电,2015-05-01 00:00:00,72543,20000,项目成功,363,G-ONE私人家庭影院,圣世科技,https://z.jd.com/funderCenter.action?flag=2&id=8237,已筹到,5060
3793,设计,2016-01-09 00:00:00,1042406,100000,项目成功,1042,一只被驯服的保温杯,富光新产品项目组,https://z.jd.com/funderCenter.action?flag=2&id=33861,已筹到,4069
3794,设计,2016-01-10 00:00:00,76677,50000,项目成功,153,混乱终结者 再造茶空间,哲品家居乌金石茶盘,https://z.jd.com/funderCenter.action?flag=2&id=33972,已筹到,499
3795,设计,2015-10-01 00:00:00,16865,10000,项目成功,169,禀临·阳光神奇可调灯,withablink,https://z.jd.com/funderCenter.action?flag=2&id=20982,已筹到,535
3796,设计,2015-09-16 00:00:00,69580,20000,项目成功,348,铜师傅全铜作品《股市劲牛》,铜师傅,https://z.jd.com/funderCenter.action?flag=2&id=20869,已筹到,753
3797,设计,2015-09-17 00:00:00,8974,8000,项目成功,112,秋枫系列纯银吊坠,简单设计,https://z.jd.com/funderCenter.action?flag=2&id=21385,已筹到,538
3798,设计,2015-09-18 00:00:00,16028,10000,项目成功,160,寻找景德镇传承手工盖碗,怡馨斋,https://z.jd.com/funderCenter.action?flag=2&id=21107,已筹到,310
3799,设计,2015-09-28 00:00:00,27054,20000,项目成功,135,脚气终结者之原创智能鞋护理,三生无形SOTHING,https://z.jd.com/funderCenter.action?flag=2&id=20477,已筹到,637
3800,设计,2016-01-17 00:00:00,37386,5000,项目成功,748,极纸便携式折叠纸桌,极纸Team,https://z.jd.com/funderCenter.action?flag=2&id=34497,已筹到,330
3801,设计,2016-08-26 00:00:00,131540,50000,众筹中,263,一项千年制银手艺的新生,要复古,https://z.jd.com/funderCenter.action?flag=2&id=62588,已筹到,622
3802,设计,2015-10-05 00:00:00,34210,30000,项目成功,114,原创手办蒸汽朋克洛克汪,kingofandy,https://z.jd.com/funderCenter.action?flag=2&id=21064,已筹到,259
3803,设计,2016-01-15 00:00:00,35162,30000,项目成功,117,复古长柄伞，男士的黑色腔调,麦糖网,https://z.jd.com/funderCenter.action?flag=2&id=34061,已筹到,517
3804,设计,2015-12-31 00:00:00,6751,6666,项目成功,101,包大人红包 之 紫金福猴,包大人红包,https://z.jd.com/funderCenter.action?flag=2&id=34668,已筹到,25
3805,设计,2016-07-07 00:00:00,96204,50000,项目成功,192,尼泊尔嘎乌本命佛唐卡,keven939274,https://z.jd.com/funderCenter.action?flag=2&id=60592,已筹到,286
3806,设计,2015-07-03 00:00:00,64079,10000,项目成功,641,TTi-086钛项链&口哨,INSPIRS-DESIGN,https://z.jd.com/funderCenter.action?flag=2&id=13776,已筹到,1144
3807,设计,2015-07-05 00:00:00,11630,10000,项目成功,116,ISSI多功能挂钩,麦糖网,https://z.jd.com/funderCenter.action?flag=2&id=13834,已筹到,210
3808,设计,2015-07-20 00:00:00,34013,30000,项目成功,113,物由心造·峤·香盘,物由心造,https://z.jd.com/funderCenter.action?flag=2&id=11128,已筹到,458
3809,设计,2016-09-06 00:00:00,581041,100000,众筹中,581,潮流新绅士 无畏都市背包,传梵服装设计,https://z.jd.com/funderCenter.action?flag=2&id=61603,已筹到,3448
3810,设计,2016-01-15 00:00:00,10820,10000,项目成功,108,穿越1930民国女神养成器,KINGZONECALOPS,https://z.jd.com/funderCenter.action?flag=2&id=34540,已筹到,132
3811,设计,2015-12-31 00:00:00,6675,6666,项目成功,100,包大人红包 之 双鱼戏猴,包大人红包,https://z.jd.com/funderCenter.action?flag=2&id=34638,已筹到,15
3812,设计,2016-01-15 00:00:00,11421,10000,项目成功,114,MINI倒影灯，百变倒影,fushaopingwandan,https://z.jd.com/funderCenter.action?flag=2&id=34388,已筹到,234
3813,设计,2016-02-14 00:00:00,35826,20000,项目成功,179,瀑布醒酒瓶,加意,https://z.jd.com/funderCenter.action?flag=2&id=34135,已筹到,325
3814,设计,2016-01-29 00:00:00,55702,50000,项目成功,111,设计师利器套装,加意,https://z.jd.com/funderCenter.action?flag=2&id=34188,已筹到,194
3815,设计,2016-01-13 00:00:00,44042,30000,项目成功,147,新年礼物-固特异手工定制鞋,三生无形SOTHING,https://z.jd.com/funderCenter.action?flag=2&id=34367,已筹到,483
3816,设计,2016-01-24 00:00:00,31322,1000,项目成功,3132,独一无二的茶器 国礼钧瓷,逸一斋,https://z.jd.com/funderCenter.action?flag=2&id=26582,已筹到,471
3817,设计,2015-12-31 00:00:00,6709,6666,项目成功,101,包大人红包 之 版画猴,包大人红包,https://z.jd.com/funderCenter.action?flag=2&id=34655,已筹到,17
3818,设计,2015-07-13 00:00:00,17407,10000,项目成功,174,汝瓷·宋代美学 灵性茶器,Agron,https://z.jd.com/funderCenter.action?flag=2&id=7452,已筹到,507
3819,设计,2015-07-05 00:00:00,1430571,100000,项目成功,1431,钻技真空锅 用不旧的全能锅,钻技真空锅,https://z.jd.com/funderCenter.action?flag=2&id=13291,已筹到,6580
3820,设计,2016-01-24 00:00:00,64515,60000,项目成功,108,魔法古符-蓝星漫能量手机壳,蓝星漫,https://z.jd.com/funderCenter.action?flag=2&id=41006,已筹到,350
3821,设计,2016-01-17 00:00:00,22598,1000,项目成功,2260,琥珀趣志-亲手制作蜜蜡首饰,neteyer,https://z.jd.com/funderCenter.action?flag=2&id=28604,已筹到,441
3822,设计,2016-01-21 00:00:00,38975,20000,项目成功,195,玉见——纯粹的翡翠,盎璀轩定制,https://z.jd.com/funderCenter.action?flag=2&id=33767,已筹到,384
3823,设计,2016-01-25 00:00:00,161218,100000,项目成功,161,EXO项链全球限量版,kakaocorp,https://z.jd.com/funderCenter.action?flag=2&id=40303,已筹到,1854
3824,设计,2016-02-16 00:00:00,79194,20000,项目成功,396,珊瑚石茶盘香炉限量纪念版,本末创意设计,https://z.jd.com/funderCenter.action?flag=2&id=30707,已筹到,541
3825,设计,2016-01-31 00:00:00,52631,20000,项目成功,263,美赫 将香水夹在钱包里,美赫将香水夹在钱包里,https://z.jd.com/funderCenter.action?flag=2&id=33538,已筹到,403
3826,设计,2016-02-15 00:00:00,102452,50000,项目成功,205,小自然智能生态鱼缸,众鱼乐科技,https://z.jd.com/funderCenter.action?flag=2&id=27214,已筹到,1506
3827,设计,2016-03-11 00:00:00,251396,100000,项目成功,251,5小时快装修 让家焕然一新,百变家居,https://z.jd.com/funderCenter.action?flag=2&id=40712,已筹到,375
3828,设计,2016-01-20 00:00:00,607734,50000,项目成功,1215,2016金福猴纯金贺岁钱,朴心观礼,https://z.jd.com/funderCenter.action?flag=2&id=40578,已筹到,3466
3829,设计,2015-04-10 00:00:00,181871,10000,项目成功,1819,世家幻影便携气烤炉,烧烤世家,https://z.jd.com/funderCenter.action?flag=2&id=7129,已筹到,3711
3830,设计,2015-04-30 00:00:00,2030519,50000,项目成功,4061,上海红星美凯龙-坐拥天下,红星美凯龙上海区域,https://z.jd.com/funderCenter.action?flag=2&id=7574,已筹到,1973
3831,设计,2015-05-01 00:00:00,5117007,50000,项目成功,10234,男神女神家居必备四神器,北京红星美凯龙,https://z.jd.com/funderCenter.action?flag=2&id=7842,已筹到,4181
3832,设计,2015-04-05 00:00:00,25468,5000,项目成功,509,爱鹿系列手工银饰,简单设计,https://z.jd.com/funderCenter.action?flag=2&id=6577,已筹到,698
3833,设计,2015-05-07 00:00:00,151665,20000,项目成功,758,JUST GROW智能花盆,通达绿景科技,https://z.jd.com/funderCenter.action?flag=2&id=7266,已筹到,1348
3834,设计,2015-04-16 00:00:00,206731,10000,项目成功,2067,【匠艺】红木U盘名片夹,匠艺木作,https://z.jd.com/funderCenter.action?flag=2&id=6564,已筹到,1006
3835,家电,2014-11-29 00:00:00,261600,20000,项目成功,1308,MS1便携式Wi-Fi音响,豆豆兜儿,https://z.jd.com/funderCenter.action?flag=2&id=1810,已筹到,3534
3836,设计,2015-04-13 00:00:00,67674,5000,项目成功,1353,和您一起制作一把宜兴紫砂壶,无艺NoArt,https://z.jd.com/funderCenter.action?flag=2&id=5050,已筹到,702
3837,设计,2015-04-04 00:00:00,16110,10000,项目成功,161,【延续天然制作】软木包包,NgasanChu,https://z.jd.com/funderCenter.action?flag=2&id=6707,已筹到,600
3838,设计,2015-05-02 00:00:00,3583999,50000,项目成功,7168,一块蕴藏着天籁之声的原木,曾德钧,https://z.jd.com/funderCenter.action?flag=2&id=7191,已筹到,5505
3839,设计,2015-05-01 00:00:00,154747,100000,项目成功,155,海德负离子护眼台灯,海德照明,https://z.jd.com/funderCenter.action?flag=2&id=7417,已筹到,1764
3840,设计,2015-05-01 00:00:00,6306687,50000,项目成功,12613,吉盛伟邦—床上众筹,JSWB吉盛伟邦,https://z.jd.com/funderCenter.action?flag=2&id=7113,已筹到,4649
3841,设计,2016-07-02 00:00:00,107802,50000,项目成功,216,许他一世繁华，不及一把紫砂,名壶秋月文化平台,https://z.jd.com/funderCenter.action?flag=2&id=56098,已筹到,472
3842,设计,2016-06-16 00:00:00,60606,50000,项目成功,121,宜兴紫砂壶 纯手工篆刻定制,天心阁紫砂工作室,https://z.jd.com/funderCenter.action?flag=2&id=52902,已筹到,342
3843,设计,2015-10-27 00:00:00,16160,15000,项目成功,108,小鳴实木CD播放器,小鸣实木CD播放器,https://z.jd.com/funderCenter.action?flag=2&id=22257,已筹到,781
3844,设计,2015-09-20 00:00:00,51774,5000,项目成功,1035,TTi-180s机械陀螺,INSPIRS-DESIGN,https://z.jd.com/funderCenter.action?flag=2&id=21305,已筹到,1252
3845,设计,2016-08-24 00:00:00,34441,50000,众筹中,69,潮牌定制眼镜CMJ,CMJ潮牌眼镜,https://z.jd.com/funderCenter.action?flag=2&id=64526,已筹到,166
3846,设计,2016-08-19 00:00:00,12328,500000,众筹中,2,伊人七夕手表-敢爱就敢秀,jd格玛仕旗舰,https://z.jd.com/funderCenter.action?flag=2&id=63536,已筹到,807
3847,设计,2016-09-23 00:00:00,21936,50000,众筹中,44,水形·天元壶,水形意,https://z.jd.com/funderCenter.action?flag=2&id=60561,已筹到,165
3848,设计,2016-09-01 00:00:00,179303,100000,众筹中,179,环旅中国的七彩佛珠,贵和源,https://z.jd.com/funderCenter.action?flag=2&id=64609,已筹到,853
3849,设计,2016-09-08 00:00:00,60756,50000,众筹中,122,一款不用电的音响,fushaopingwandan,https://z.jd.com/funderCenter.action?flag=2&id=64758,已筹到,755
3850,设计,2016-05-25 00:00:00,58255,50000,项目成功,117,迪士尼纪念餐具套装,欢乐迪士尼,https://z.jd.com/funderCenter.action?flag=2&id=51483,已筹到,339
3851,设计,2016-05-10 00:00:00,1974533,600000,项目成功,329,英国护脊床垫，专业双面守护,VONO护脊床垫,https://z.jd.com/funderCenter.action?flag=2&id=50317,已筹到,1962
3852,设计,2015-04-30 00:00:00,14195,10000,项目成功,142,订制只属于你的“擦色”皮具,wonsome,https://z.jd.com/funderCenter.action?flag=2&id=7631,已筹到,390
3853,设计,2016-06-21 00:00:00,268771,50000,项目成功,538,玖零加ACS系进攻羽毛球拍,玖零加体育用品,https://z.jd.com/funderCenter.action?flag=2&id=55786,已筹到,14440
3854,设计,2016-06-22 00:00:00,306623,300000,项目成功,102,德国大众防水之巅拉杆箱,上海雅玺,https://z.jd.com/funderCenter.action?flag=2&id=56046,已筹到,698
3855,设计,2016-06-26 00:00:00,109257,50000,项目成功,219,八大行星系列 手工原创首饰,素锦石,https://z.jd.com/funderCenter.action?flag=2&id=55483,已筹到,907
3856,设计,2016-06-29 00:00:00,95199,50000,项目成功,190,给你依靠的家具,父作子述,https://z.jd.com/funderCenter.action?flag=2&id=56276,已筹到,418
3857,设计,2015-09-23 00:00:00,600618,100000,项目成功,601,膳魔师十二星座夜光杯,膳魔师客户服务中心,https://z.jd.com/funderCenter.action?flag=2&id=22325,已筹到,11496
3858,设计,2015-10-06 00:00:00,5262,5000,项目成功,105,SUNSHINE原创首饰,SK首饰设计,https://z.jd.com/funderCenter.action?flag=2&id=21137,已筹到,152
3859,设计,2015-10-07 00:00:00,6118,1000,项目成功,612,寻找中国最后的伞王藏家,泸州分水油纸伞,https://z.jd.com/funderCenter.action?flag=2&id=18458,已筹到,241
3860,设计,2015-10-12 00:00:00,527346,100000,项目成功,527,慧派创！旅行箱中的变形金刚,慧派多功能旅行箱,https://z.jd.com/funderCenter.action?flag=2&id=22290,已筹到,4552
3861,设计,2015-10-26 00:00:00,38217,10000,项目成功,382,粗陶还原焰工艺的日式风情,亿嘉致远,https://z.jd.com/funderCenter.action?flag=2&id=22215,已筹到,485
3862,设计,2015-09-26 00:00:00,45946,10000,项目成功,459,一件不会有汗味的T恤衫,FT-Shirt,https://z.jd.com/funderCenter.action?flag=2&id=22582,已筹到,982
3863,设计,2015-10-10 00:00:00,30137,20000,项目成功,151,思帕客艺术家系列骑行服,思帕客王呈,https://z.jd.com/funderCenter.action?flag=2&id=21764,已筹到,355
3864,设计,2015-09-24 00:00:00,60787,10000,项目成功,608,和凯蒂猫一起去旅行,HelloKitty旅行,https://z.jd.com/funderCenter.action?flag=2&id=21936,已筹到,318
3865,设计,2015-09-26 00:00:00,49526,20000,项目成功,248,ECOEY混凝土大厦花盆,森活SOVO,https://z.jd.com/funderCenter.action?flag=2&id=22137,已筹到,254
3866,设计,2015-10-05 00:00:00,44593,5000,项目成功,892,《千里明月寄相思》原创首饰,素锦石,https://z.jd.com/funderCenter.action?flag=2&id=21990,已筹到,568
3867,设计,2016-09-08 00:00:00,10662,80000,众筹中,13,一只够色够滑的不粘锅！,弗恩商业,https://z.jd.com/funderCenter.action?flag=2&id=64529,已筹到,225
3868,设计,2016-08-20 00:00:00,50909,50000,众筹中,102,鼻烟壶有态度,手工鼻烟壶,https://z.jd.com/funderCenter.action?flag=2&id=63446,已筹到,273
3869,设计,2016-09-18 00:00:00,110817,100000,众筹中,111,智能陶艺操作平台休闲好时光,独立设计师许丽婷,https://z.jd.com/funderCenter.action?flag=2&id=64816,已筹到,80
3870,设计,2016-09-14 00:00:00,40555,50000,众筹中,81,MYPAL超薄定型商务背包,仕友聚势,https://z.jd.com/funderCenter.action?flag=2&id=64756,已筹到,431
3871,设计,2016-08-18 00:00:00,99474,50000,众筹中,199,尼泊尔嘎乌生肖本命佛唐卡Ⅲ,keven939274,https://z.jd.com/funderCenter.action?flag=2&id=64755,已筹到,213
3872,设计,2016-09-13 00:00:00,314858,200000,众筹中,157,一只随身携带的功夫茶杯,富光FGA旗舰店,https://z.jd.com/funderCenter.action?flag=2&id=64790,已筹到,676
3873,设计,2016-05-04 00:00:00,53053,50000,项目成功,106,言色 私密收纳公仔熊,eros2016,https://z.jd.com/funderCenter.action?flag=2&id=47081,已筹到,281
3874,设计,2016-05-23 00:00:00,273793,50000,项目成功,548,宜兴原矿石瓢紫砂壶全手工制,宜兴紫砂壶-石瓢,https://z.jd.com/funderCenter.action?flag=2&id=49772,已筹到,1093
3875,设计,2016-05-05 00:00:00,51165,50000,项目成功,102,"东术创造,百变爱巢沙发",东术创造,https://z.jd.com/funderCenter.action?flag=2&id=49363,已筹到,154
3876,设计,2015-01-01 00:00:00,47509,10000,项目成功,475,imblu超级收纳洗漱包,创意家科技,https://z.jd.com/funderCenter.action?flag=2&id=2576,已筹到,1129
3877,设计,2014-12-28 00:00:00,28171,20000,项目成功,141,手机平板魔术支架,accoona,https://z.jd.com/funderCenter.action?flag=2&id=1936,已筹到,1309
3878,设计,2015-01-10 00:00:00,30067,10000,项目成功,301,设计师的乡愁和一支笔的故事,齊季,https://z.jd.com/funderCenter.action?flag=2&id=2531,已筹到,962
3879,设计,2014-12-16 00:00:00,15044,5000,项目成功,301,潮牌原创设计之羊年穿羊,设计师小猪,https://z.jd.com/funderCenter.action?flag=2&id=1881,已筹到,192
3880,设计,2014-12-11 00:00:00,75245,5000,项目成功,1505,Geek玩跨界 穿出你不同,extra爱穿,https://z.jd.com/funderCenter.action?flag=2&id=1655,已筹到,720
3881,设计,2014-12-27 00:00:00,15287,5000,项目成功,306,点亮幸福的火柴项链,Birthday礼物,https://z.jd.com/funderCenter.action?flag=2&id=2554,已筹到,585
3882,设计,2014-12-10 00:00:00,212959,5000,项目成功,4259,90后女孩和她的紫砂梦,沈小玉紫砂,https://z.jd.com/funderCenter.action?flag=2&id=1650,已筹到,312
3883,设计,2016-05-20 00:00:00,51685,50000,项目成功,103,“初心”檀木黄铜笔,古檤木艺设计师,https://z.jd.com/funderCenter.action?flag=2&id=46141,已筹到,565
3884,设计,2015-01-01 00:00:00,21698,10000,项目成功,217,第二代智能电加热饭盒,创意家科技,https://z.jd.com/funderCenter.action?flag=2&id=3064,已筹到,816
3885,公益,2015-11-01 00:00:00,109085,100000,项目成功,109,有知无畏，乳癌纪录片一起筹,纪录片那一抹粉色,https://z.jd.com/funderCenter.action?flag=2&id=23086,已筹到,203
3886,公益,2016-04-29 00:00:00,16054,10000,项目成功,161,关爱地中海贫血症患儿,天使妈妈慈善基金会,https://z.jd.com/funderCenter.action?flag=2&id=22511,已筹到,950
3887,公益,2015-12-07 00:00:00,2475,1,项目成功,247500,谁是你的菜？有味又有爱,中广煜盛文化,https://z.jd.com/funderCenter.action?flag=2&id=25630,已筹到,754
3888,公益,2015-10-06 00:00:00,10252,10000,项目成功,103,为残障美术人才出版爱的画册,灵山慈善基金会_爱艺,https://z.jd.com/funderCenter.action?flag=2&id=20222,已筹到,190
3889,公益,2015-11-19 00:00:00,40165,10000,项目成功,402,送梭梭给荒漠，收获珍贵苁蓉,阿拉善SEE公益机构,https://z.jd.com/funderCenter.action?flag=2&id=20248,已筹到,1244
